79.73,47.27,72.13,66.7,81.91,282.94,72.03,70.58,93.25,56.4,78.05,1000,190,171.48,79.72,76.65,85.89,87.74,66.69,209.33,69.96,162.99,492.46,125.21,129.83,127.83,59.37,79.94,68.34,126.86,86.59,77.23,34.5,83.82,55.88,106.44,11.35,99.59,72.5,142.38,564.99,82.81,4,60,<=Ctrl
79.73,47.27,72.13,66.7,81.91,282.94,72.03,70.58,93.25,56.4,78.05,1000,190,171.48,79.72,76.65,85.89,87.74,66.69,209.33,69.96,162.99,492.46,125.21,129.83,127.83,59.37,79.94,68.34,126.86,86.59,77.23,34.5,83.82,55.88,106.44,11.35,99.59,72.5,142.38,564.99,82.81,4,60,<=Ctrl
79.73,47.27,72.13,66.7,81.91,282.94,72.03,70.58,93.25,56.4,78.05,1000,190,171.48,79.72,76.65,85.89,87.74,66.69,209.33,69.96,162.99,492.46,125.21,129.83,127.83,59.37,79.94,68.34,126.86,86.59,77.23,34.5,83.82,55.88,106.44,11.35,99.59,72.5,142.38,564.99,82.81,4,60,<=Ctrl
79.73,47.27,72.13,66.7,81.91,282.94,72.03,70.58,93.25,56.4,78.05,1000,190,171.48,79.72,76.65,85.89,87.74,66.69,209.33,69.96,162.99,492.46,125.21,129.83,127.83,59.37,79.94,68.34,126.86,86.59,77.23,34.5,83.82,55.88,106.44,11.35,99.59,72.5,142.38,564.99,82.81,4,60,<=Ctrl
79.73,47.27,72.13,66.7,81.91,282.94,72.03,70.58,93.25,56.4,78.05,1000,190,171.48,79.72,76.65,85.89,87.74,66.69,209.33,69.96,162.99,492.46,125.21,129.83,127.83,59.37,79.94,68.34,126.86,86.59,77.23,34.5,83.82,55.88,106.44,11.35,99.59,72.5,142.38,564.99,82.81,4,60,<=Ctrl
80.18,47.45,72.48,66.87,82.06,284.49,72.23,71.49,95.3,61.41,78.03,1000,157.99,127.41,79.16,76.79,85.93,87.79,65.95,210.05,69.81,163.87,492.93,126.15,129.82,127.98,59.38,80,69,110.67,88.4,77.26,35.68,83.39,493.88,107.47,11.88,100.14,72.71,108.43,566.63,85.29,5,64,<=Ctrl
80.18,47.45,72.48,66.87,82.06,284.49,72.23,71.49,95.3,61.41,78.03,1000,157.99,127.41,79.16,76.79,85.93,87.79,65.95,210.05,69.81,163.87,492.93,126.15,129.82,127.98,59.38,80,69,110.67,88.4,77.26,35.68,83.39,493.88,107.47,11.88,100.14,72.71,108.43,566.63,85.29,5,64,<=Ctrl
80.18,47.45,72.48,66.87,82.06,284.49,72.23,71.49,95.3,61.41,78.03,1000,157.99,127.41,79.16,76.79,85.93,87.79,65.95,210.05,69.81,163.87,492.93,126.15,129.82,127.98,59.38,80,69,110.67,88.4,77.26,35.68,83.39,493.88,107.47,11.88,100.14,72.71,108.43,566.63,85.29,5,64,<=Ctrl
80.18,47.45,72.48,66.87,82.06,284.49,72.23,71.49,95.3,61.41,78.03,1000,157.99,127.41,79.16,76.79,85.93,87.79,65.95,210.05,69.81,163.87,492.93,126.15,129.82,127.98,59.38,80,69,110.67,88.4,77.26,35.68,83.39,493.88,107.47,11.88,100.14,72.71,108.43,566.63,85.29,5,64,<=Ctrl
80.18,47.45,72.48,66.87,82.06,284.49,72.23,71.49,95.3,61.41,78.03,1000,157.99,127.41,79.16,76.79,85.93,87.79,65.95,210.05,69.81,163.87,492.93,126.15,129.82,127.98,59.38,80,69,110.67,88.4,77.26,35.68,83.39,493.88,107.47,11.88,100.14,72.71,108.43,566.63,85.29,5,64,<=Ctrl
80.18,47.45,72.48,66.87,82.06,284.49,72.23,71.49,95.3,61.41,78.03,1000,157.99,127.41,79.16,76.79,85.93,87.79,65.95,210.05,69.81,163.87,492.93,126.15,129.82,127.98,59.38,80,69,110.67,88.4,77.26,35.68,83.39,493.88,107.47,11.88,100.14,72.71,108.43,566.63,85.29,5,64,<=Ctrl
80.18,47.45,72.48,66.87,82.06,284.49,72.23,71.49,95.3,61.41,78.03,1000,157.99,127.41,79.16,76.79,85.93,87.79,65.95,210.05,69.81,163.87,492.93,126.15,129.82,127.98,59.38,80,69,110.67,88.4,77.26,35.68,83.39,493.88,107.47,11.88,100.14,72.71,108.43,566.63,85.29,5,64,<=Ctrl
