81.64,84.28,72.8,68.17,86.42,267.85,73.76,74.99,153.2,38.05,76.72,1000,296.95,77.73,79.3,76.4,83.77,82,65.08,174.08,70.42,164.39,550.85,102.55,74.52,74.32,1000,75.09,71.13,78.22,79.29,76.3,36.25,76.88,610.57,85.91,10.75,77.07,72.65,79.81,602.74,93.62,19,15,<=Ctrl
81.64,84.28,72.8,68.17,86.42,267.85,73.76,74.99,153.2,38.05,76.72,1000,296.95,77.73,79.3,76.4,83.77,82,65.08,174.08,70.42,164.39,550.85,102.55,74.52,74.32,1000,75.09,71.13,78.22,79.29,76.3,36.25,76.88,610.57,85.91,10.75,77.07,72.65,79.81,602.74,93.62,21,12,>Ctrl
81.64,84.28,72.8,68.17,86.42,267.85,73.76,74.99,153.2,38.05,76.72,1000,296.95,77.73,79.3,76.4,83.77,82,65.08,174.08,70.42,164.39,550.85,102.55,74.52,74.32,1000,75.09,71.13,78.22,79.29,76.3,36.25,76.88,610.57,85.91,10.75,77.07,72.65,79.81,602.74,93.62,21,11,>Ctrl
81.64,84.28,72.8,68.17,86.42,267.85,73.76,74.99,153.2,38.05,76.72,1000,296.95,77.73,79.3,76.4,83.77,82,65.08,174.08,70.42,164.39,550.85,102.55,74.52,74.32,1000,75.09,71.13,78.22,79.29,76.3,36.25,76.88,610.57,85.91,10.75,77.07,72.65,79.81,602.74,93.62,21,5,<=Ctrl
79,81.98,71.75,66.2,86.22,244.9,73.71,74.6,154.32,75.25,46.37,1000,280.18,80.01,74.65,41.39,85.49,98.74,64.59,52.63,69.69,165.17,518.32,105.14,74.3,74.3,1000,77.38,62.68,84.89,108.77,77.76,41.53,76.31,514.85,81.49,10.27,81.13,81.61,44.49,521.51,102.66,12,30,>Ctrl
79,81.98,71.75,66.2,86.22,244.9,73.71,74.6,154.32,75.25,46.37,1000,280.18,80.01,74.65,41.39,85.49,98.74,64.59,52.63,69.69,165.17,518.32,105.14,74.3,74.3,1000,77.38,62.68,84.89,108.77,77.76,41.53,76.31,514.85,81.49,10.27,81.13,81.61,44.49,521.51,102.66,12,15,<=Ctrl
79.56,84.22,69.62,65.22,81.29,229.16,120.63,73.78,152.47,73.63,82.47,1000,288.86,132.38,135.83,73.99,82.73,87.73,73.67,154.15,68.81,166.86,502.6,96.73,73.73,73.99,1000,74.68,69.32,78.47,84.38,76,36.13,82.73,443.01,84.75,9.67,78.13,83.02,78.07,497.54,89.3,19,12,<=Ctrl
79.56,84.22,69.62,65.22,81.29,229.16,120.63,73.78,152.47,73.63,82.47,1000,288.86,132.38,135.83,73.99,82.73,87.73,73.67,154.15,68.81,166.86,502.6,96.73,73.73,73.99,1000,74.68,69.32,78.47,84.38,76,36.13,82.73,443.01,84.75,9.67,78.13,83.02,78.07,497.54,89.3,19,11,<=Ctrl
79.56,84.22,69.62,65.22,81.29,229.16,120.63,73.78,152.47,73.63,82.47,1000,288.86,132.38,135.83,73.99,82.73,87.73,73.67,154.15,68.81,166.86,502.6,96.73,73.73,73.99,1000,74.68,69.32,78.47,84.38,76,36.13,82.73,443.01,84.75,9.67,78.13,83.02,78.07,497.54,89.3,19,5,<=Ctrl
80.93,79.01,70.49,65.46,81.81,233.58,73.5,74.41,138.36,115.51,76.72,1000,253.56,81.77,84.29,75.37,83.78,85.76,64.68,160.1,69.85,199.33,554.37,100.38,73.69,73.49,1000,74.99,70.36,79.51,78.81,76.27,35.41,76.32,473.79,87.65,10.07,83.06,80.51,78.62,506.59,89.23,19,30,>Ctrl
80.93,79.01,70.49,65.46,81.81,233.58,73.5,74.41,138.36,115.51,76.72,1000,253.56,81.77,84.29,75.37,83.78,85.76,64.68,160.1,69.85,199.33,554.37,100.38,73.69,73.49,1000,74.99,70.36,79.51,78.81,76.27,35.41,76.32,473.79,87.65,10.07,83.06,80.51,78.62,506.59,89.23,19,15,<=Ctrl
80.93,79.01,70.49,65.46,81.81,233.58,73.5,74.41,138.36,115.51,76.72,1000,253.56,81.77,84.29,75.37,83.78,85.76,64.68,160.1,69.85,199.33,554.37,100.38,73.69,73.49,1000,74.99,70.36,79.51,78.81,76.27,35.41,76.32,473.79,87.65,10.07,83.06,80.51,78.62,506.59,89.23,10,12,<=Ctrl
80.93,79.01,70.49,65.46,81.81,233.58,73.5,74.41,138.36,115.51,76.72,1000,253.56,81.77,84.29,75.37,83.78,85.76,64.68,160.1,69.85,199.33,554.37,100.38,73.69,73.49,1000,74.99,70.36,79.51,78.81,76.27,35.41,76.32,473.79,87.65,10.07,83.06,80.51,78.62,506.59,89.23,10,11,<=Ctrl
80.93,79.01,70.49,65.46,81.81,233.58,73.5,74.41,138.36,115.51,76.72,1000,253.56,81.77,84.29,75.37,83.78,85.76,64.68,160.1,69.85,199.33,554.37,100.38,73.69,73.49,1000,74.99,70.36,79.51,78.81,76.27,35.41,76.32,473.79,87.65,10.07,83.06,80.51,78.62,506.59,89.23,10,5,<=Ctrl
80.93,79.01,70.49,65.46,81.81,233.58,73.5,74.41,138.36,115.51,76.72,1000,253.56,81.77,84.29,75.37,83.78,85.76,64.68,160.1,69.85,199.33,554.37,100.38,73.69,73.49,1000,74.99,70.36,79.51,78.81,76.27,35.41,76.32,473.79,87.65,10.07,83.06,80.51,78.62,506.59,89.23,10,50,>Ctrl
80.93,79.01,70.49,65.46,81.81,233.58,73.5,74.41,138.36,115.51,76.72,1000,253.56,81.77,84.29,75.37,83.78,85.76,64.68,160.1,69.85,199.33,554.37,100.38,73.69,73.49,1000,74.99,70.36,79.51,78.81,76.27,35.41,76.32,473.79,87.65,10.07,83.06,80.51,78.62,506.59,89.23,19,17,<=Ctrl
77.48,81.19,71.06,65.67,82.02,240.17,72.57,74.34,51.08,70.04,76.72,1000,262.73,79.45,81.63,75.61,83.73,85.9,64.84,162.11,70.13,218.26,498.92,102.22,73.66,73.47,1000,74.58,70.74,81.96,81.58,76.03,36.04,76.37,490.3,78.32,9.98,83.26,72.22,79.3,512.12,94.18,19,30,>Ctrl
77.48,81.19,71.06,65.67,82.02,240.17,72.57,74.34,51.08,70.04,76.72,1000,262.73,79.45,81.63,75.61,83.73,85.9,64.84,162.11,70.13,218.26,498.92,102.22,73.66,73.47,1000,74.58,70.74,81.96,81.58,76.03,36.04,76.37,490.3,78.32,9.98,83.26,72.22,79.3,512.12,94.18,19,30,>Ctrl
77.18,85.23,70.91,65.6,81.94,238.89,72.61,74.34,81.73,69.46,76.61,1000,259.06,79.33,81.52,75.55,83.7,85.86,64.77,162.04,70.18,194.27,504.3,101.68,73.66,73.46,1000,74.63,70.59,81.83,80.73,76.04,35.78,76.28,485.6,78.15,9.93,83.2,80.63,79.44,510.85,92.58,19,17,<=Ctrl
77.18,85.23,70.91,65.6,81.94,238.89,72.61,74.34,81.73,69.46,76.61,1000,259.06,79.33,81.52,75.55,83.7,85.86,64.77,162.04,70.18,194.27,504.3,101.68,73.66,73.46,1000,74.63,70.59,81.83,80.73,76.04,35.78,76.28,485.6,78.15,9.93,83.2,80.63,79.44,510.85,92.58,19,30,>Ctrl
85.5,85.17,70.83,65.56,81.91,238.02,72.65,74.33,141.98,68.98,76.55,1000,256.81,79.27,81.46,75.52,83.65,85.83,64.75,161.99,70.16,178.77,507.72,101.32,73.65,73.45,1000,74.64,70.53,81.74,80.18,76.05,35.69,76.22,482.17,78.03,9.99,83.16,80.6,79.36,509.4,91.53,19,30,>Ctrl
85.5,85.17,70.83,65.56,81.91,238.02,72.65,74.33,141.98,68.98,76.55,1000,256.81,79.27,81.46,75.52,83.65,85.83,64.75,161.99,70.16,178.77,507.72,101.32,73.65,73.45,1000,74.64,70.53,81.74,80.18,76.05,35.69,76.22,482.17,78.03,9.99,83.16,80.6,79.36,509.4,91.53,19,17,<=Ctrl
